massimale_chiusura.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
13.24	-3.22266	-2.92053	0.20142	5.74036	-40.1825
13.2405	1.3092	-1.2085	-1.10779	-0.90637	-39.88037
13.241	6.74744	-2.31628	-0.20142	4.73328	-23.06213
13.2415	8.7616	2.01416	-3.7262	-2.5177	-19.73877
13.242	13.89771	2.92053	-1.91345	-6.44531	-21.85364
13.2425	21.14868	0.70496	-3.52478	-12.38708	-11.07788
13.243	22.45789	5.23682	-0.30212	-18.32886	-5.13611
13.2435	32.7301	-0.90637	1.91345	-17.52319	0.50354
13.244	29.80957	10.67505	-8.15735	-21.14868	-0.60425
13.2445	32.22656	6.44531	-0.30212	-24.77417	14.19983
13.245	34.03931	3.32336	5.13611	-28.9032	14.80408
13.2455	28.29895	6.54602	-0.70496	-28.19824	22.6593
13.246	32.93152	13.39417	-0.20142	-29.70886	33.13293
13.2465	30.11169	5.94177	4.43115	-29.50745	35.85205
13.247	21.55151	9.97009	-0.90637	-24.87488	39.17542
13.2475	26.3855	3.42407	-4.33044	-24.87488	37.16125
13.248	18.8324	0.20142	-2.21558	-20.1416	29.91028
13.2485	10.17151	0.40283	2.61841	-15.81116	35.14709
13.249	7.15027	-0.10071	-4.83398	-13.49487	36.15417
13.2495	5.94177	-5.84106	-4.33044	-11.17859	34.84497
13.25	-9.26514	0.90637	1.10779	-5.43823	30.61523
13.2505	-9.06372	-2.31628	-3.62549	-6.74744	28.09753
13.251	-10.17151	-4.83398	-0.50354	-3.32336	25.57983
13.2515	-17.52319	-11.58142	-0.30212	-0.60425	16.71753
13.252	-27.29187	-4.22974	0.50354	8.56018	11.78284
13.2525	-31.32019	-12.38708	0.50354	9.56726	9.76868
13.253	-30.91736	-12.38708	-3.22266	12.78992	0
13.2535	-33.63647	-11.68213	1.51062	14.40125	-11.38
13.254	-40.48462	-14.90479	2.31628	24.87488	-13.49487
13.2545	-38.57117	-17.42249	-1.3092	23.76709	-20.64514
13.255	-35.95276	-13.99841	-1.10779	22.55859	-28.50037
13.2555	-37.56409	-10.67505	-6.3446	20.04089	-29.60815
13.256	-42.39807	-13.797	1.00708	23.76709	-35.75134
13.2565	-33.13293	-14.60266	-4.33044	21.85364	-33.13293
13.257	-31.01807	-19.13452	1.2085	24.47205	-37.7655
13.2575	-26.08337	-8.15735	-0.70496	28.29895	-35.2478
13.258	-26.28479	-10.47363	-3.32336	15.30762	-38.67188
13.2585	-22.15576	-4.12903	0.60425	18.8324	-37.36267
13.259	-13.89771	0.70496	-5.74036	19.83948	-40.1825
13.2595	-10.17151	-3.7262	-5.53894	10.97717	-38.974
13.26	-2.71912	-1.51062	-7.65381	8.15735	-43.10303
13.2605	0.20142	-2.31628	-4.53186	1.71204	-34.34143
13.261	0.40283	2.21558	-5.94177	-5.94177	-28.80249
13.2615	15.91187	3.22266	-5.74036	-4.93469	-21.45081
13.262	18.8324	8.05664	-5.94177	-9.26514	-14.40125
13.2625	23.46497	3.7262	-2.41699	-16.71753	-15.60974
13.263	36.05347	6.74744	3.62549	-17.01965	-9.16443
13.2635	29.10461	4.93469	6.94885	-21.04797	0.50354
13.264	37.26196	8.56018	-0.70496	-24.47205	7.04956
13.2645	27.39258	10.0708	-0.80566	-23.8678	12.28638
13.265	34.34143	5.13611	-2.11487	-20.44373	18.42957
13.2655	33.9386	7.85522	1.81274	-17.42249	20.64514
13.266	28.80249	6.84814	-2.71912	-23.46497	30.91736
13.2665	26.88904	7.04956	4.02832	-27.29187	36.35559
13.267	25.57983	9.36584	6.2439	-27.29187	38.36975
13.2675	25.47913	10.27222	6.94885	-28.39966	32.52869
13.268	17.42249	7.75452	3.92761	-29.10461	32.83081
13.2685	10.87646	2.31628	-6.04248	-24.27063	41.29028
13.269	5.53894	2.92053	1.71204	-20.54443	41.69312
13.2695	-3.52478	-2.81982	-0.70496	-10.37292	37.56409
13.27	-5.0354	-0.80566	-0.10071	-6.74744	37.26196
13.2705	-3.42407	-3.52478	-1.71204	-6.94885	29.00391
13.271	-12.68921	-4.12903	3.42407	-0.70496	21.04797
13.2715	-19.83948	-10.97717	-1.81274	5.74036	15.20691
13.272	-23.8678	-6.94885	-3.32336	11.07788	10.57434
13.2725	-28.29895	-13.29346	-2.81982	7.75452	10.17151
13.273	-29.30603	-13.797	-0.30212	17.42249	1.3092
13.2735	-40.1825	-15.20691	-0.10071	13.29346	-2.01416
13.274	-43.20374	-16.51611	-1.00708	13.19275	-9.06372
13.2745	-40.68604	-19.73877	-0.50354	19.43665	-17.6239
13.275	-40.1825	-16.01257	-6.14319	25.68054	-21.85364
13.2755	-37.7655	-7.45239	-0.10071	23.26355	-23.8678
13.276	-37.46338	-17.72461	3.52478	24.87488	-34.03931
13.2765	-34.94568	-15.50903	-0.80566	25.57983	-30.11169
13.277	-31.32019	-14.50195	0.60425	27.19116	-35.2478
13.2775	-28.9032	-13.99841	1.10779	20.94727	-37.96692
13.278	-25.88196	-8.8623	0.10071	29.10461	-35.54993
13.2785	-24.06921	-9.97009	-3.92761	23.16284	-38.974
13.279	-13.797	-5.84106	-3.7262	18.42957	-45.62073
13.2795	-8.05664	0.70496	0.80566	7.75452	-37.46338
13.28	0.40283	0.70496	-0.90637	8.7616	-25.78125
13.2805	3.7262	0.30212	1.61133	-0.80566	-31.62231
13.281	7.75452	-5.33752	-3.52478	3.92761	-33.9386
13.2815	9.16443	2.01416	2.41699	-0.50354	-22.35718
13.282	16.61682	1.2085	-0.80566	-8.35876	-13.49487
13.2825	21.95435	3.02124	2.31628	-12.5885	-11.78284
13.283	21.55151	7.35168	0.50354	-13.99841	-1.10779
13.2835	33.9386	6.94885	3.92761	-17.42249	1.2085
13.284	27.39258	9.06372	-6.04248	-21.24939	4.63257
13.2845	31.21948	8.15735	-0.10071	-22.6593	13.59558
13.285	29.60815	-0.30212	-1.91345	-24.16992	20.04089
13.2855	33.9386	5.63965	-6.14319	-28.9032	27.49329
13.286	29.10461	10.17151	-0.10071	-29.70886	31.52161
13.2865	21.45081	8.66089	-1.61133	-32.12585	37.7655
13.287	22.05505	2.61841	-0.90637	-27.6947	43.00232
13.2875	23.26355	3.7262	1.71204	-26.28479	39.37683
13.288	20.1416	6.94885	-1.91345	-22.6593	45.92285
13.2885	17.72461	4.93469	-1.10779	-23.66638	39.98108
13.289	9.36584	1.61133	-2.11487	-18.8324	42.7002
13.2895	5.74036	-4.63257	-3.12195	-9.66797	36.55701
13.29	-9.36584	-1.10779	-5.94177	-7.85522	37.16125
13.2905	-16.11328	-7.75452	-2.41699	-9.46655	27.89612
13.291	-11.78284	-5.13611	-5.33752	-4.43115	30.2124
13.2915	-23.26355	-5.84106	-3.52478	2.31628	23.66638
13.292	-22.86072	-8.8623	-1.2085	-1.51062	13.19275
13.2925	-29.91028	-8.8623	0.70496	5.0354	6.94885
13.293	-33.53577	-7.65381	-6.84814	17.72461	4.12903
13.2935	-36.55701	-12.48779	-0.70496	18.12744	-10.17151
13.294	-42.49878	-14.70337	-4.63257	25.47913	-13.19275
13.2945	-40.68604	-11.2793	-6.54602	24.77417	-16.41541
13.295	-39.98108	-13.49487	-3.52478	17.01965	-22.86072
13.2955	-38.67188	-10.57434	-1.91345	26.28479	-34.84497
13.296	-32.02515	-12.28638	3.92761	26.28479	-34.64355
13.2965	-35.04639	-13.49487	-2.71912	21.14868	-38.47046
13.297	-31.11877	-14.19983	-7.25098	22.35718	-45.82214
13.2975	-29.10461	-12.5885	-2.61841	22.6593	-40.78674
13.298	-22.86072	-7.04956	-4.22974	22.76001	-44.81506
13.2985	-21.14868	-8.7616	-5.53894	17.92603	-39.88037
13.299	-12.28638	-7.95593	-2.71912	15.60974	-39.57825
13.2995	-7.85522	-4.12903	1.40991	14.40125	-41.79382
13.3	-2.71912	2.81982	0.80566	6.64673	-30.51453
13.3005	-0.70496	0	-3.8269	8.7616	-30.51453
13.301	7.45239	5.0354	-3.92761	-3.52478	-30.51453
13.3015	13.59558	3.52478	-4.33044	-4.12903	-30.51453
13.302	13.797	8.25806	-0.70496	-4.02832	-30.51453
13.3025	18.63098	7.25098	3.7262	-9.86938	-30.51453
13.303	27.29187	8.56018	1.81274	-18.53027	-30.51453
13.3035	29.50745	10.97717	1.00708	-16.21399	-30.51453
13.304	31.92444	12.89062	0.40283	-21.14868	-30.51453
13.3045	36.4563	8.05664	2.31628	-26.18408	-30.51453
13.305	35.2478	10.37292	3.62549	-24.06921	-30.51453
13.3055	29.91028	3.7262	3.8269	-26.88904	-30.51453
13.306	30.11169	10.17151	3.92761	-22.96143	-30.51453
13.3065	24.06921	6.54602	-5.43823	-25.88196	-30.51453
13.307	21.85364	5.74036	-4.33044	-21.14868	-30.51453
13.3075	25.57983	5.0354	-0.50354	-24.47205	43.80798
13.308	23.16284	8.66089	3.8269	-24.37134	47.13135
13.3085	15.81116	1.61133	-2.01416	-30.31311	42.09595
13.309	4.33044	5.33752	-0.90637	-18.42957	40.98816
13.3095	0.10071	3.8269	1.10779	-16.11328	37.96692
13.31	1.71204	-2.5177	1.91345	-10.77576	34.03931
13.3105	-3.12195	-11.88354	2.31628	-11.58142	29.50745
13.311	-12.89062	-6.04248	-1.3092	-2.71912	28.09753
13.3115	-14.60266	-5.84106	-5.74036	4.12903	22.86072
13.312	-17.01965	-10.97717	-3.32336	4.12903	18.12744
13.3125	-27.29187	-7.65381	0.50354	14.60266	12.68921
13.313	-31.72302	-14.09912	-1.3092	14.50195	5.13611
13.3135	-38.26904	-14.09912	-0.30212	20.1416	-2.41699
13.314	-44.81506	-15.1062	-0.70496	20.24231	-8.8623
13.3145	-39.77966	-19.23523	-0.60425	23.8678	-19.13452
13.315	-39.88037	-14.19983	-3.02124	23.76709	-28.60107
13.3155	-38.87329	-13.59558	0.20142	20.64514	-27.09045
13.316	-35.2478	-8.35876	-3.92761	27.19116	-29.50745
13.3165	-30.71594	-14.19983	-6.14319	23.06213	-31.72302
13.317	-27.09045	-20.54443	1.81274	19.33594	-39.07471
13.3175	-30.31311	-15.30762	-5.53894	19.73877	-34.34143
13.318	-23.96851	-12.78992	-0.90637	19.73877	-38.67188
13.3185	-21.45081	-6.14319	-2.81982	16.41541	-42.09595
13.319	-14.19983	-9.66797	-1.81274	18.42957	-43.20374
13.3195	-6.94885	-1.71204	-4.93469	19.03381	-39.47754
13.32	-1.71204	1.61133	-5.53894	6.2439	-37.96692
13.3205	5.23682	-1.3092	-2.21558	6.54602	-30.11169
13.321	8.96301	3.02124	0.90637	-2.61841	-26.28479
13.3215	9.76868	4.43115	1.71204	-4.83398	-18.93311
13.322	20.64514	6.84814	1.3092	-6.94885	-13.59558
13.3225	20.64514	4.83398	7.95593	-12.28638	-11.58142
13.323	26.18408	4.93469	2.31628	-16.51611	-8.35876
13.3235	29.60815	8.25806	-3.92761	-7.15027	-0.20142
13.324	30.01099	6.84814	-3.32336	-22.15576	11.38
13.3245	34.03931	10.67505	-4.33044	-23.8678	14.70337
13.325	30.01099	8.45947	-2.21558	-27.29187	20.44373
13.3255	29.70886	10.17151	2.71912	-24.16992	22.55859
13.326	28.50037	4.63257	-2.5177	-27.89612	30.71594
13.3265	28.39966	10.87646	-4.93469	-24.77417	37.56409
13.327	25.07629	6.54602	1.10779	-22.86072	33.23364
13.3275	22.86072	10.17151	-3.52478	-27.89612	30.11169
13.328	19.23523	0.20142	-3.92761	-19.94019	37.46338
13.3285	13.99841	1.10779	-0.70496	-14.80408	41.79382
13.329	16.21399	-1.00708	0.10071	-15.00549	39.07471
13.3295	-0.90637	-1.71204	-4.63257	-11.17859	36.55701
13.33	-1.81274	-2.71912	-6.64673	-7.15027	34.74426
13.3305	-8.35876	0.10071	-7.15027	-0.10071	30.31311
13.331	-15.20691	0.10071	-1.91345	2.41699	34.14001
13.3315	-20.24231	-7.5531	0.90637	-1.10779	25.27771
13.332	-21.45081	-8.56018	-2.92053	3.62549	18.73169
13.3325	-31.01807	-10.17151	-2.41699	8.45947	10.57434
13.333	-34.74426	-13.59558	-2.11487	16.81824	4.93469
13.3335	-39.17542	-18.8324	-3.92761	18.63098	-8.05664
13.334	-35.65063	-13.19275	-1.2085	20.24231	-15.1062
13.3345	-39.17542	-10.37292	-2.5177	25.78125	-16.61682
13.335	-34.84497	-14.19983	-6.74744	21.24939	-20.64514
13.3355	-43.40515	-10.57434	-7.85522	26.58691	-26.28479
13.336	-40.08179	-15.81116	-4.33044	25.177	-30.41382
13.3365	-29.70886	-14.50195	-2.11487	27.49329	-36.75842
13.337	-35.14709	-15.00549	-3.52478	23.66638	-41.18958
13.3375	-25.88196	-10.17151	-3.62549	19.13452	-46.72852
13.338	-30.71594	-9.36584	-2.71912	21.85364	-43.50586
13.3385	-19.43665	-5.74036	-1.3092	16.41541	-36.25488
13.339	-9.86938	-2.01416	-3.12195	16.51611	-37.56409
13.3395	-7.75452	-5.43823	-1.51062	9.56726	-38.57117
13.34	-4.22974	-2.41699	-6.04248	5.84106	-32.62939
13.3405	5.84106	3.22266	-2.71912	8.15735	-31.82373
13.341	8.56018	1.71204	0.50354	-5.94177	-27.19116
13.3415	4.53186	0.80566	0.70496	-4.33044	-18.12744
13.342	12.5885	2.61841	-2.81982	-5.23682	-20.24231
13.3425	19.13452	1.91345	0.70496	-12.89062	-13.29346
13.343	26.58691	2.92053	1.00708	-9.06372	-2.11487
13.3435	30.91736	7.25098	-0.30212	-18.53027	4.73328
13.344	25.07629	4.73328	-1.51062	-25.47913	19.13452
13.3445	26.68762	13.797	-2.01416	-19.83948	21.95435
13.345	32.93152	8.56018	1.2085	-24.06921	20.04089
13.3455	34.94568	5.53894	6.44531	-28.09753	29.10461
13.346	34.54285	12.5885	1.00708	-28.60107	27.59399
13.3465	30.31311	8.25806	0.70496	-30.11169	35.85205
13.347	27.19116	2.92053	-1.10779	-23.26355	41.29028
13.3475	24.06921	2.81982	-0.30212	-21.85364	35.85205
13.348	20.44373	-0.10071	-4.53186	-21.65222	38.06763
13.3485	13.69629	6.64673	-0.60425	-19.53735	43.30444
13.349	8.45947	7.5531	-1.40991	-15.40833	38.57117
13.3495	0.70496	-1.91345	-1.10779	-6.74744	36.75842
13.35	-4.02832	-1.71204	0.10071	-4.12903	31.52161
13.3505	-6.94885	0.20142	-1.40991	-1.40991	24.16992
13.351	-9.97009	-6.3446	-2.21558	-1.51062	19.13452
13.3515	-17.92603	-6.2439	-5.33752	-1.3092	20.54443
13.352	-20.44373	-11.68213	-6.94885	6.94885	17.82532
13.3525	-19.63806	-10.97717	-0.10071	7.75452	8.15735
13.353	-34.03931	-13.69629	-3.42407	12.18567	-2.31628
13.3535	-31.82373	-15.60974	-1.81274	10.37292	-2.5177
13.354	-38.87329	-18.02673	-3.8269	23.06213	-13.19275
13.3545	-36.95984	-14.19983	-2.5177	23.56567	-19.13452
13.355	-37.96692	-8.35876	1.3092	29.50745	-24.97559
13.3555	-36.05347	-16.41541	-4.73328	21.14868	-35.85205
13.356	-30.41382	-15.30762	-10.67505	20.94727	-30.31311
13.3565	-34.94568	-15.1062	-1.10779	20.94727	-40.1825
13.357	-38.47046	-11.17859	-0.10071	26.3855	-36.35559
13.3575	-33.83789	-9.26514	-1.91345	27.29187	-41.59241
13.358	-24.16992	-6.04248	-7.65381	22.86072	-46.62781
13.3585	-19.53735	-8.7616	1.91345	17.01965	-43.30444
13.359	-10.97717	-5.33752	0.90637	19.33594	-37.7655
13.3595	-12.78992	-7.45239	-1.51062	13.39417	-35.95276
13.36	-4.73328	-1.00708	-7.65381	7.25098	-33.23364
13.3605	-0.80566	8.96301	-7.25098	5.74036	-32.83081
13.361	8.45947	-0.60425	-1.00708	-1.40991	-26.08337
13.3615	11.78284	-1.10779	-0.50354	-2.71912	-19.83948
13.362	18.42957	0.70496	-7.5531	-6.94885	-17.72461
13.3625	16.91895	6.04248	-2.31628	-14.30054	-12.18567
13.363	23.66638	-0.70496	-2.21558	-15.30762	-5.33752
13.3635	29.70886	12.99133	7.35168	-24.67346	1.81274
13.364	29.91028	14.80408	-1.51062	-21.3501	11.78284
13.3645	30.41382	5.0354	0.30212	-30.11169	21.65222
13.365	29.20532	6.94885	-2.5177	-29.60815	21.45081
13.3655	28.70178	8.25806	-2.21558	-23.66638	19.83948
13.366	25.98267	6.2439	-0.10071	-23.96851	23.46497
13.3665	20.84656	4.12903	-2.31628	-25.68054	30.31311
13.367	27.49329	5.84106	-5.23682	-20.74585	35.95276
13.3675	23.06213	6.54602	0.50354	-25.07629	37.06055
13.368	18.73169	2.92053	5.0354	-24.67346	38.36975
13.3685	9.46655	-0.50354	-0.60425	-20.84656	40.48462
13.369	9.16443	1.00708	-7.35168	-17.22107	39.27612
13.3695	-2.31628	1.3092	1.00708	-17.42249	39.27612
13.37	-1.00708	2.41699	5.0354	-6.3446	35.14709
13.3705	-10.97717	-2.11487	-4.33044	-6.64673	27.19116
13.371	-13.19275	-3.7262	-0.90637	3.32336	26.48621
13.3715	-15.60974	-5.53894	-4.33044	-0.10071	19.13452
13.372	-20.44373	-7.04956	1.00708	7.65381	14.09912
13.3725	-28.60107	-10.17151	0.10071	8.7616	10.17151
13.373	-34.74426	-11.07788	6.84814	18.8324	7.65381
13.3735	-36.15417	-18.02673	-3.62549	17.72461	-5.74036
13.374	-43.20374	-21.14868	-0.70496	21.55151	-5.74036
13.3745	-31.4209	-15.1062	-2.81982	23.16284	-16.21399
13.375	-36.95984	-15.50903	5.94177	21.65222	-18.42957
13.3755	-33.53577	-12.28638	-4.02832	22.86072	-22.86072
13.376	-40.78674	-17.01965	-6.2439	26.68762	-32.12585
13.3765	-34.54285	-11.58142	-3.42407	21.55151	-37.7655
13.377	-39.57825	-6.94885	-0.10071	21.75293	-36.55701
13.3775	-32.12585	-11.07788	-0.50354	20.54443	-42.09595
13.378	-27.29187	-11.07788	-8.66089	20.34302	-41.89453
13.3785	-22.6593	-8.05664	-1.91345	22.76001	-42.8009
13.379	-11.48071	-8.25806	-6.3446	15.81116	-39.07471
13.3795	-2.11487	-4.83398	-6.04248	13.39417	-41.39099
13.38	-7.15027	5.94177	-0.20142	6.94885	-41.79382
13.3805	3.62549	4.73328	-3.22266	7.75452	-36.15417
13.381	7.35168	-4.12903	-0.10071	5.0354	-31.72302
13.3815	13.797	-0.10071	0.40283	-2.31628	-30.31311
13.382	18.12744	8.15735	-1.40991	-5.33752	-19.23523
13.3825	17.82532	-0.70496	1.61133	-17.42249	-12.28638
13.383	22.55859	8.7616	2.71912	-10.57434	-10.17151
13.3835	25.47913	4.33044	1.10779	-24.37134	0.70496
13.384	31.01807	10.37292	-0.10071	-25.47913	1.71204
13.3845	28.70178	11.38	1.00708	-22.45789	16.11328
13.385	27.79541	8.66089	2.5177	-27.49329	23.26355
13.3855	27.09045	6.14319	2.11487	-30.31311	24.67346
13.386	27.09045	10.87646	-0.10071	-30.2124	30.91736
13.3865	26.78833	4.33044	1.10779	-24.67346	35.14709
13.387	22.55859	2.11487	1.81274	-24.87488	34.03931
13.3875	21.65222	6.54602	-2.61841	-25.37842	34.84497
13.388	15.91187	2.71912	-1.91345	-18.73169	34.64355
13.3885	15.00549	6.2439	-5.13611	-17.72461	33.73718
13.389	3.7262	-5.13611	0.10071	-15.60974	37.16125
13.3895	-0.90637	2.71912	-6.04248	-10.17151	32.93152
13.39	-1.51062	0.60425	-3.7262	-6.2439	31.92444
13.3905	-9.16443	-4.33044	-0.90637	-6.3446	28.70178
13.391	-9.06372	0.20142	-7.95593	-1.40991	22.45789
13.3915	-23.56567	-4.12903	-5.13611	-2.71912	20.74585
13.392	-22.15576	-8.96301	-6.3446	7.5531	15.91187
13.3925	-26.78833	-7.85522	-3.8269	8.05664	4.02832
13.393	-38.06763	-18.22815	-0.70496	15.00549	1.10779
13.3935	-36.55701	-10.27222	-0.10071	19.83948	-10.97717
13.394	-40.58533	-18.42957	-1.10779	19.13452	-16.51611
13.3945	-37.7655	-10.97717	-4.33044	20.34302	-18.63098
13.395	-41.79382	-8.96301	-3.62549	21.45081	-23.66638
13.3955	-38.87329	-9.06372	-4.83398	17.72461	-29.00391
13.396	-32.93152	-17.12036	-4.12903	23.46497	-28.9032
13.3965	-26.88904	-13.09204	3.62549	26.3855	-33.53577
13.397	-25.27771	-7.15027	-3.42407	21.3501	-39.98108
13.3975	-27.6947	-10.57434	-2.5177	22.55859	-39.17542
13.398	-23.26355	-8.35876	-1.10779	21.95435	-37.56409
13.3985	-19.33594	-5.84106	-2.5177	21.85364	-39.57825
13.399	-12.78992	-5.94177	5.13611	14.60266	-40.58533
13.3995	-1.3092	3.92761	3.92761	13.69629	-35.75134
13.4	-0.90637	-3.8269	-4.83398	7.45239	-34.03931
13.4005	0.10071	-2.81982	-3.92761	1.40991	-28.50037
13.401	6.2439	0.70496	3.92761	-7.15027	-26.68762
13.4015	8.56018	-0.30212	-3.92761	-0.10071	-20.64514
13.402	16.41541	-2.21558	-2.31628	-7.5531	-21.3501
13.4025	19.23523	3.22266	-1.10779	-11.17859	-9.56726
13.403	22.55859	5.74036	-3.52478	-24.57275	-1.91345
13.4035	24.27063	2.71912	-0.40283	-22.35718	0.90637
13.404	27.09045	3.22266	-0.60425	-26.28479	10.37292
13.4045	27.39258	8.25806	-2.41699	-27.99683	12.48779
13.405	32.62939	0.80566	-0.10071	-22.86072	13.39417
13.4055	30.11169	5.74036	1.71204	-28.80249	26.88904
13.406	35.04639	6.44531	2.5177	-32.7301	32.42798
13.4065	27.6947	3.22266	3.12195	-20.44373	36.25488
13.407	19.63806	0.10071	-2.11487	-26.08337	37.96692
13.4075	21.14868	6.2439	1.10779	-21.95435	39.57825
13.408	18.32886	5.53894	2.71912	-22.6593	36.35559
13.4085	10.37292	7.85522	-1.61133	-22.05505	42.49878
13.409	2.71912	-0.90637	-0.10071	-17.72461	32.93152
13.4095	2.92053	0.40283	2.21558	-10.77576	36.55701
13.41	-5.33752	-6.44531	-2.21558	-9.36584	29.91028
13.4105	-9.26514	-3.92761	4.93469	-9.36584	29.20532
13.411	-16.3147	-4.12903	-1.3092	2.41699	24.57275
13.4115	-19.33594	-8.8623	-1.91345	0.60425	19.43665
13.412	-22.15576	-5.33752	5.33752	8.25806	12.18567
13.4125	-24.57275	-11.17859	-1.51062	9.86938	6.54602
13.413	-29.40674	-9.16443	0.80566	11.58142	-2.31628
13.4135	-37.96692	-10.57434	4.33044	15.91187	-3.8269
13.414	-38.57117	-10.57434	-4.33044	19.33594	-9.97009
13.4145	-42.49878	-15.20691	-2.11487	24.97559	-21.85364
13.415	-36.55701	-12.38708	1.00708	23.06213	-26.88904
13.4155	-42.49878	-11.98425	0.60425	22.96143	-24.47205
13.416	-31.52161	-9.86938	2.21558	31.92444	-27.59399
13.4165	-37.46338	-11.88354	-1.10779	26.3855	-36.05347
13.417	-27.99683	-13.797	2.31628	23.16284	-36.85913
13.4175	-32.7301	-9.36584	-3.92761	25.27771	-42.7002
13.418	-23.26355	-5.23682	-1.40991	20.1416	-41.79382
13.4185	-23.36426	-6.44531	3.32336	18.8324	-40.48462
13.419	-12.78992	-4.02832	0.90637	15.81116	-46.62781
13.4195	-10.97717	-3.02124	-0.80566	9.06372	-41.79382
13.42	-5.94177	-6.2439	-3.42407	9.86938	-34.94568
13.4205	-0.90637	4.33044	-2.81982	5.53894	-29.60815
13.421	3.32336	8.15735	-0.90637	2.21558	-27.89612
13.4215	9.66797	1.00708	-6.14319	-2.41699	-23.26355
13.422	18.22815	3.22266	-1.00708	-7.15027	-19.94019
13.4225	25.27771	1.71204	4.63257	-5.53894	-11.2793
13.423	28.80249	6.44531	-3.12195	-14.60266	-6.74744
13.4235	29.20532	6.64673	-13.797	-21.85364	4.12903
13.424	37.66479	6.54602	-1.51062	-20.04089	7.35168
13.4245	41.39099	5.53894	-3.52478	-23.8678	15.1062
13.425	31.92444	0.90637	-2.41699	-24.06921	16.01257
13.4255	24.87488	8.05664	-3.7262	-22.55859	27.49329
13.426	29.50745	12.89062	-2.31628	-20.54443	31.72302
13.4265	32.7301	13.39417	-2.71912	-31.72302	35.14709
13.427	29.91028	5.74036	-5.63965	-27.29187	36.35559
13.4275	23.26355	7.35168	0.30212	-25.27771	39.07471
13.428	18.22815	1.40991	0.10071	-22.55859	37.16125
13.4285	17.12036	0.80566	-3.02124	-21.45081	39.98108
13.429	10.97717	3.62549	-4.33044	-18.02673	32.52869
13.4295	2.31628	-1.40991	-0.10071	-15.60974	35.95276
13.43	-3.62549	0.70496	-8.35876	-2.31628	36.35559
13.4305	-12.78992	-9.86938	-3.12195	-3.52478	29.70886
13.431	-16.3147	0.10071	-0.40283	-6.84814	30.71594
13.4315	-17.01965	-7.5531	-6.74744	0.40283	20.24231
13.432	-21.75293	-7.5531	-5.74036	4.93469	14.60266
13.4325	-23.46497	-6.54602	-2.01416	7.45239	9.66797
13.433	-32.22656	-5.74036	-5.94177	10.47363	3.32336
13.4335	-38.57117	-12.89062	-3.92761	17.22107	-3.62549
13.434	-35.95276	-11.78284	0.70496	22.6593	-10.67505
13.4345	-37.96692	-13.59558	-5.74036	20.24231	-18.22815
13.435	-40.1825	-11.88354	-0.10071	23.76709	-26.28479
13.4355	-35.85205	-11.17859	-7.75452	27.19116	-23.66638
13.436	-32.62939	-9.97009	-3.8269	27.49329	-37.26196
13.4365	-34.84497	-13.39417	-2.11487	19.03381	-39.88037
13.437	-28.80249	-12.38708	1.91345	30.11169	-37.7655
13.4375	-30.91736	-8.05664	4.12903	23.56567	-42.09595
13.438	-25.27771	-5.74036	2.71912	21.3501	-42.8009
13.4385	-20.1416	-0.70496	-1.71204	22.05505	-46.62781
13.439	-7.35168	-3.12195	-0.90637	16.81824	-39.37683
13.4395	-10.87646	-10.17151	1.51062	11.98425	-41.59241
13.44	-2.5177	-1.40991	-1.2085	7.25098	-33.13293
13.4405	5.33752	3.42407	-4.33044	1.3092	-35.65063
13.441	-0.90637	6.74744	0.20142	0.10071	-26.78833
13.4415	9.36584	1.00708	1.00708	-2.11487	-27.19116
13.442	13.19275	3.52478	1.40991	-6.3446	-12.18567
13.4425	15.71045	6.2439	-3.32336	-10.57434	-8.8623
13.443	27.6947	3.62549	0.50354	-15.40833	-4.33044
13.4435	32.42798	10.27222	-2.21558	-18.32886	-2.11487
13.444	27.59399	5.33752	-2.11487	-17.01965	4.12903
13.4445	29.10461	10.37292	-0.10071	-26.3855	17.82532
13.445	27.59399	11.88354	-4.43115	-26.88904	19.83948
13.4455	31.32019	7.5531	0.10071	-26.28479	21.45081
13.446	22.05505	10.57434	5.0354	-27.29187	26.3855
13.4465	20.44373	10.0708	0.20142	-26.3855	31.82373
13.447	27.89612	4.73328	-1.40991	-27.99683	31.82373
13.4475	26.08337	8.96301	-3.52478	-28.09753	38.974
13.448	19.23523	9.26514	-1.81274	-20.34302	37.7655
13.4485	17.92603	0.30212	-1.91345	-14.50195	45.11719
13.449	17.12036	2.71912	-1.2085	-19.43665	31.32019
13.4495	2.41699	-1.3092	-6.54602	-12.38708	34.03931
13.45	-2.92053	-0.90637	0.50354	-4.53186	30.41382
13.4505	-8.25806	-9.26514	4.63257	-4.73328	29.50745
13.451	-17.22107	0.10071	-0.50354	-3.7262	24.57275
13.4515	-14.90479	-7.35168	-3.12195	0.50354	26.68762
13.452	-24.27063	-9.56726	-2.71912	3.02124	16.41541
13.4525	-29.50745	-15.71045	1.40991	8.7616	13.19275
13.453	-35.04639	-12.18567	-2.21558	10.97717	2.5177
13.4535	-38.26904	-15.81116	-3.02124	15.40833	-7.35168
